Country Name	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
India	0.268161407	0.284291728	0.306519469	0.322532993	0.308900447	0.33333065	0.337853982	0.331763432	0.35328108	0.351990681	0.352279914	0.3633376	0.375731112	0.378031307	0.3819147	0.40566208	0.414638121	0.484985962	0.477575976	0.487174492	0.499951925	0.525284022	0.545553419	0.578452649	0.584714088	0.627124721	0.657650963	0.687149484	0.726153879	0.777433818	0.793217741	0.830433563	0.864498223	0.880821147	0.917597877	0.957509198	1.023418661	1.046223539	1.054613051	1.105715817	1.126420999	1.123105104	1.125301008	1.156575887	1.197178135	1.233151431	1.294535658	1.365786853	1.497886363	1.619048654	1.584869945	1.662873483
Not classified																																																				
Ireland	3.952726791	4.377964877	4.626338041	4.718965523	4.964723099	4.772847809	5.231136458	5.655047288	6.112609971	6.313294461	6.564577902	7.518940192	7.261912179	7.407792738	7.427501195	6.914247464	6.885427958	7.180491439	7.080434952	8.118213561	7.693307548	7.541085143	7.329160881	7.323345582	7.22723581	7.553554723	8.058782831	8.530299088	8.465951139	8.549696683	8.891027651	8.89089803	8.71812007	8.74540281	9.099106057	9.132847914	9.597180489	9.913613438	10.38755637	10.69008513	10.83667002	11.38728269	11.09347735	10.80963343	10.76605142	10.45998114	10.13026328	10.16503468	9.527000515	8.891436541	8.810150532	7.880759326
"Iran, Islamic Rep."	1.706877306	1.625488091	1.62374324	1.745819344	1.9565918	2.154490246	2.503897575	2.581574456	3.048311127	2.993535262	3.227174809	3.479508065	3.537769713	4.203392327	4.538511405	4.266554417	4.650696692	4.717541973	4.519131229	4.405604205	3.12956378	2.810002428	3.300025323	3.43757291	3.319743906	3.402987173	3.019342807	3.122878343	3.323853491	3.495811172	3.758908335	3.980517853	3.940709322	4.042862921	4.467541596	4.534732552	4.51380999	4.324781919	4.860891286	5.907867403	5.659871345	5.969319787	5.940885769	6.112766056	6.455102946	6.693014451	7.189315694	7.266882331	7.533279752	7.59209277	7.698029098	7.802145093
Iraq	1.133839678	1.166516796	1.176904102	1.190893195	1.117409692	2.30594209	3.202363912	2.055756315	2.129157724	2.360357896	2.410655716	2.81427722	2.787998335	2.798342259	2.735264717	2.837671513	4.04372286	3.507796367	3.290803039	3.996996284	3.336820729	2.286935474	2.121058044	2.613795151	2.644239371	2.868125656	2.996115038	3.245533263	4.077842402	4.29676645	3.006870115	2.641446241	3.339282339	3.511820781	3.827487983	3.853134662	3.332500184	3.174299268	3.259873424	3.1580745	3.073001789	3.517985725	3.498262353	3.555056635	4.334412605	4.201798657	3.563542432	2.186766827	3.194050322	3.47996689	3.610434779	4.20163513
Iceland	6.913193297	6.103849097	6.57485552	7.031677377	6.927178635	7.265879991	7.650130388	7.269387324	7.916823831	6.220785862	6.798114832	7.152587604	7.101254202	8.255702558	8.093643853	7.418820162	7.745282847	8.597153278	8.612332634	8.804633752	8.181464727	7.596047756	6.8366202	6.530059879	7.578628956	6.744466767	7.343650794	7.532101733	7.400368383	7.526825969	7.842665191	6.856146503	6.967183412	7.49459854	7.553975062	7.280037238	8.222645733	7.763336874	7.667265104	7.456127132	7.693782116	7.373427894	7.550227286	7.485457013	7.64601779	7.427079472	7.496188056	7.414833454	6.677481144	6.447492771	6.168528586	5.896828979
Israel	3.059851846	3.235686957	3.463899695	3.451203447	3.696632323	5.050530628	5.172018258	4.933417486	4.926836247	5.150624609	5.57448117	5.294388074	5.379353875	5.890915802	5.758395321	5.686768741	5.550839513	5.506082203	5.739004065	5.551834126	5.453220474	5.362384985	5.97399876	5.831467966	5.709022602	5.875169856	6.193553617	6.268060426	6.765210491	7.028822488	7.840769957	7.480709638	8.408403084	8.628358297	9.021132432	9.282899729	9.387829234	9.64001268	9.625337632	9.157621551	9.582362538	9.877379717	9.104987976	9.401973781	8.677687032	8.230259015	8.872604307	8.750116433	9.340594762	8.612962755	9.036666273	8.952413531
Italy	2.178444772	2.46455581	2.878496387	3.215100133	3.405053435	3.641502446	4.079440621	4.431482557	4.686612774	5.043311221	5.513392312	5.762318227	6.049321454	6.471435784	6.521514722	6.174325442	6.592316217	6.365348831	6.646489957	6.880001916	6.892484981	6.690421638	6.537992115	6.388587127	6.498251684	6.575619372	6.47489765	6.778406129	6.883012515	7.215357675	7.361704582	7.468379928	7.404168932	7.248012993	7.16667249	7.573033273	7.48906561	7.566965198	7.734648761	7.765755082	7.912673166	7.904432663	7.932323042	8.17175128	8.216487201	8.166090128	8.072145596	7.917347216	7.60176497	6.795651486	6.83837457	6.702557614
Jamaica	0.902679123	1.289731615	1.262774901	1.404915821	2.344241259	1.700154545	1.974241851	2.144633462	2.129374472	2.315557288	2.672260032	3.035152448	3.266688725	4.242373011	3.827924236	4.067765027	3.573933757	3.61643227	4.383886128	4.057131152	3.962698078	3.429068122	2.826795146	2.878549179	2.25659064	2.183285881	1.948260553	2.290119969	1.921891445	2.833359299	3.332520502	3.397173865	3.341555498	3.447637139	3.508988204	3.912452419	4.063043767	4.19508427	3.805001212	3.796215188	3.985086057	4.078579006	3.93866406	4.085163419	4.067723683	4.026818344	4.530808785	5.062906364	4.476814921	3.204231319	2.672410756	2.872655693
Jordan	0.881991706	1.098309385	1.112048691	1.221853887	1.171644998	1.261343972	1.319801048	1.107199847	1.109071335	1.225297021	1.033471485	1.053142429	1.174026879	1.304114244	1.275689903	1.377657459	1.573296331	1.625692094	1.801651768	1.807899445	2.167245759	2.586191794	2.666620899	2.998227938	3.274182858	3.230122163	3.382353134	3.395131764	3.15949118	3.021435209	3.281791483	2.763955994	3.285859898	3.098079877	3.35727801	3.231680334	3.28037526	3.244519352	3.186529798	3.113032265	3.232800292	3.254583689	3.351833069	3.382956623	3.637192628	3.891994271	3.815375723	3.892422364	3.689815762	3.70109721	3.50324049	3.601147064
Japan	2.516537519	2.981979388	3.059736351	3.359320776	3.673035072	3.912905535	4.206264706	4.863557846	5.566593157	6.338523165	7.368088744	7.545561028	7.961462468	8.472958752	8.313879441	7.77267069	8.059719431	8.213496439	7.866857247	8.24734789	8.114017015	7.901592054	7.599902312	7.411085746	7.833248279	7.580675398	7.53411367	7.418518417	8.066694192	8.329948098	8.857976193	8.875684081	9.039760563	8.899017746	9.394000584	9.436899776	9.585223137	9.53044157	9.167558022	9.459557462	9.613881066	9.45490681	9.547061619	9.688100417	9.856908399	9.686111315	9.62737359	9.771475965	9.4229613	8.598621998	9.127185047	9.291834303
Kazakhstan																																	15.89544637	13.5394831	12.39428397	10.54217873	9.031502525	8.450716634	8.298092069	7.803452018	8.584553321	9.954577347	10.22587952	10.31697607	11.46729421	11.68198846	12.57715649	14.2211715	14.65957764	13.30972781	15.14647827	15.81009754
Kenya	0.299496881	0.28725727	0.304273985	0.320661958	0.307305266	0.259649487	0.273274893	0.266146233	0.268506558	0.288157853	0.274068546	0.316134818	0.320474975	0.312855742	0.380878645	0.368977464	0.329338923	0.348091685	0.353045082	0.321711564	0.38094823	0.386201414	0.267301785	0.255505314	0.228042942	0.191736485	0.2040846	0.244751788	0.218690403	0.229063768	0.248363863	0.199736842	0.221370014	0.245794458	0.246413638	0.275965745	0.33179823	0.286573323	0.339479453	0.335704347	0.335350781	0.294043331	0.243741462	0.201323302	0.221377912	0.242225673	0.263863006	0.263921731	0.267801815	0.31450114	0.307975417	0.327569171
Kyrgyz Republic																																	2.40546884	1.838898975	1.340069987	0.97295632	1.207438424	1.167312197	1.221051793	0.94243203	0.924535563	0.764529939	0.971361532	1.056481074	1.121356201	1.016440747	0.991517898	1.120619163	1.069343449	1.180486133	1.129467501	1.199591629
Cambodia	0.041012378	0.048708101	0.051110592	0.062885194	0.053880369	0.062371699	0.071236379	0.062436039	0.072309173	0.19498466	0.167104683	0.034788767	0.016006194	0.017162674	0.009699027	0.00971135	0.009868795	0.010155011	0.007352358	0.004317227	0.042574537	0.044386095	0.048576159	0.050957882	0.054943598	0.053988698	0.054155043	0.053033397	0.053269776	0.051703836	0.050066401	0.049556143	0.049352754	0.047637216	0.052055609	0.145041558	0.146717767	0.135829991	0.167576557	0.158936147	0.162037088	0.180862682	0.174068505	0.184469651	0.186533458	0.20840142	0.221776426	0.253749445	0.285282402	0.292181175	0.291550731	0.308073152
Kiribati		0.173540617	0.253994274	0.413211034	0.403641247	0.236809816	0.231790312	0.454211396	0.668225718	0.21869471	0.429886091	0.563936947	0.485943623	0.684077978	0.606873598	0.59821639	0.589549839	0.387256886	0.381555216	0.43871883	0.494371419	0.487819479	0.42136971	0.35625	0.350528932	0.343749024	0.279842488	0.327108917	0.318389674	0.310486432	0.303848863	0.298542701	0.294250598	0.290562848	0.286955161	0.28306766	0.464724296	0.365831151	0.404666732	0.353577842	0.391003009	0.298970393	0.461822928	0.453775368	0.485990392	0.675183312	0.739181175	0.533049528	0.558783791	0.401099775	0.607308472	0.595622098
St. Kitts and Nevis	0.214875872	0.429768532	0.28779971	0.362832209	0.367184684	0.447095162	0.455009823	0.464343752	0.711286881	0.563732595	0.571921929	0.659384131	0.6617939	0.662002979	0.827261037	0.745358869	0.830728105	0.834433168	0.75514827	0.843958573	1.188242102	1.279840849	1.543602816	1.206845483	1.213836478	1.22183878	1.407103629	1.330133243	1.60813741	1.61565575	1.616486665	1.788387915	1.773210832	2.015991013	2.077473267	2.223046073	2.366297158	2.339660476	2.312991372	2.284836886	2.254435271	3.967240782	4.218983701	4.614416644	4.695068561	4.776002768	4.710907704	4.941167146	4.880433719	5.034263395	4.973200642	5.050964187
"Korea, Rep."	0.501837251	0.561314583	0.651713667	0.774109781	0.793961905	0.871121999	1.0196641	1.166635088	1.207655726	1.348027309	1.668191979	1.782608723	1.800808443	2.143330254	2.181664351	2.319371413	2.602807792	2.903242644	3.067572142	3.549056094	3.537650534	3.60873747	3.608409089	3.781078933	4.056610689	4.370304926	4.426967249	4.628848877	5.280829355	5.555998042	5.760374252	6.039462229	6.498142885	7.284858219	7.706677234	8.311071381	8.869490025	9.35798162	7.882070871	8.577710247	9.52093176	9.506313358	9.777628886	9.741365604	10.03918357	9.616547001	9.72993278	10.19958174	10.36983266	10.3465061	11.46958747	11.84075687
Kosovo																																																				
Kuwait	29.78819829	33.8773007	42.63711768	44.60949	58.73273044	73.4581841	65.88655742	43.4283027	35.11122237	38.668925	33.38106784	33.59260676	31.88302007	26.15676773	19.55823376	16.00843903	16.56204285	14.58181329	16.83308713	13.43107034	17.82452819	17.36063559	13.93786174	13.62347931	17.11054333	16.80380794	19.37281956	16.40824526	16.43575971	17.467149	23.46608417	5.077246887				33.48846173	30.62053561	32.56958552	29.29660291	29.15154504	27.75902294	28.96529435	28.51232265	28.5890492	29.32795622	31.60748832	30.87219115	29.63684934	30.58126375	29.72170379	29.69343348	28.10266175
Latin America & Caribbean (developing only)	0.900351908	0.908471897	0.924845385	0.93330751	0.988551076	0.969424816	1.027708368	1.06636797	1.133007291	1.192950553	1.283784325	1.364037483	1.424570901	1.551242065	1.614162554	1.670593711	1.730117998	1.765556419	1.906432193	1.97917975	2.028857796	1.992478258	2.022434191	1.873380182	1.839713655	1.861466534	1.894318764	1.94817362	1.929928952	2.065334083	1.885410457	1.903778871	1.925609908	1.940891129	1.98580625	1.947676593	2.028047121	2.08878141	2.13702553	2.124703269	2.120040955	2.14189049	2.097810355	2.096367311	2.121109066	2.194076981	2.200341489	2.26156096	2.317946458	2.227560493	2.346971026	2.384175607
Lao PDR	0.038054779	0.052402932	0.059465829	0.064557643	0.074104952	0.075463354	0.09628119	0.127862569	0.066024409	0.121848367	0.212973446	0.152811931	0.171852245	0.177304787	0.09819437	0.083016499	0.072275068	0.07377346	0.073012118	0.069852636	0.057495909	0.045318411	0.04644352	0.051581287	0.051224098	0.054803547	0.05521963	0.053662505	0.052135867	0.056867385	0.055248798	0.057879484	0.06197327	0.060300951	0.063401639	0.077751867	0.101895917	0.125883025	0.139152368	0.182087007	0.181878534	0.166291562	0.213928438	0.202444057	0.251426515	0.249572499	0.270683528	0.158048796	0.161954988	0.160311795	0.203248951	0.188910506
Lebanon	1.430289424	1.439577819	1.483731683	1.525929202	1.600665193	1.586077213	1.699083608	1.642254868	1.673478775	1.934022747	1.719053644	2.268534298	2.370071621	2.891701667	2.852027389	2.497160182	2.358238382	2.13866498	2.193266855	2.365694641	2.371668994	2.428074822	2.322278283	2.760662997	2.643807862	3.009945479	2.898218721	2.981979147	2.870562502	3.008550725	3.367158721	3.451876549	4.025831825	4.019860304	4.283810819	4.492168869	4.495725135	5.061759624	5.348660227	5.225193963	4.724037362	4.822939246	4.551947263	4.921743397	4.357757196	4.07458241	3.572961427	3.309380466	4.202060939	5.001002214	4.632411885	4.668312508
Liberia	0.147293527	0.140928084	0.216209634	0.297261046	0.395430416	0.444850946	0.477197141	0.465652918	0.655380853	0.919861491	1.02282409	1.046482369	1.006532181	0.962691097	1.0890354	0.911877646	0.881734423	0.854910912	0.848995606	1.063471517	1.079253739	0.988810248	0.295330068	0.337551714	0.323683183	0.328745423	0.330664693	0.348967127	0.376765206	0.312301534	0.230181794	0.138440316	0.142799329	0.160837422	0.158001791	0.160437344	0.156837675	0.150382828	0.151950385	0.14845856	0.150891365	0.167528353	0.163605503	0.170191171	0.196900249	0.226538985	0.224257889	0.192597983	0.156752837	0.138178275	0.202899199	0.218425012
Libya	0.483113477	0.805632083	0.682700645	0.918989317	0.401700303	0.591501553	1.471248629	9.941309938	15.52715275	17.55388385	15.29229037	9.80302338	6.603775663	6.05509109	3.717500546	4.417078036	6.562093165	7.078691991	7.192735762	8.480760309	8.430653739	8.681964165	8.916454353	8.488011357	7.70666867	8.180640962	8.597822517	7.988109313	8.6919411	8.690724773	8.362097836	9.526908724	8.105703497	8.30088552	9.222120085	9.433977929	8.884213335	8.884696454	8.823544695	8.506488906	8.827297282	8.860971652	8.667885511	8.765498472	8.82990235	8.981760542	9.227794152	8.84546264	9.136624366	10.0370768	10.54269589	6.204914344
St. Lucia	0.163157251	0.201676328	0.199107356	0.235575018	0.232056785	0.266544137	0.299723122	0.331601792	0.362419822	0.606723311	0.633685989	0.661103151	0.72335569	0.750728171	0.67573295	0.701530473	0.75838721	0.617526102	0.864322442	1.292840436	0.96349505	0.797220573	0.938316137	0.836546139	0.913303018	1.015259144	1.026372259	1.11942121	1.235771201	1.213756123	1.194203213	1.229667735	1.446813308	1.583333333	1.81757101	2.119797334	2.215531478	2.064287323	2.012386814	2.057282699	2.102784981	2.288263473	2.036993347	2.221503768	2.176034797	2.216955752	2.187216682	2.262968274	2.292817072	2.197738533	2.273826502	2.270423588
Latin America & Caribbean (all income levels)	1.333395011	1.326047031	1.367859223	1.331263492	1.401970018	1.413378597	1.448697911	1.515658015	1.576493381	1.663384534	1.789656633	1.840880916	1.884606739	2.007364423	2.073039245	2.06194441	2.109851466	2.156235405	2.270741051	2.377149985	2.443349896	2.366495084	2.376735806	2.232454036	2.201064408	2.218757695	2.257662424	2.324580022	2.334838747	2.425784374	2.285989487	2.291115822	2.290459419	2.321351264	2.383627558	2.357139563	2.42482861	2.511267599	2.61881709	2.640894736	2.571862221	2.594987995	2.575555725	2.582413429	2.577684019	2.665208561	2.730276164	2.784628595	2.885805608	2.77490225	2.896043161	2.933329176
Least developed countries: UN classification	0.098311811	0.093425533	0.102146222	0.09634691	0.104345093	0.115768431	0.116282444	0.119151484	0.159864751	0.149767157	0.151061799	0.151490289	0.148974462	0.158664272	0.154274174	0.146494716	0.137998104	0.139624954	0.143592834	0.149936507	0.152833828	0.148537703	0.146034944	0.146860993	0.148413445	0.151066123	0.148510453	0.15190062	0.155478251	0.150793258	0.146576683	0.144816441	0.151059467	0.138346732	0.140955747	0.162238378	0.17050242	0.167879043	0.154343165	0.163647941	0.168666316	0.177525344	0.18632008	0.188043782	0.216078813	0.211674982	0.23078804	0.235666157	0.241047472	0.253354925	0.263975339	0.268707273
Low income																																							0.273893629	0.290164754	0.291961903	0.287058991	0.271731304	0.272076479	0.270633555	0.277208476	0.278469196	0.250995424	0.264837391	0.261094637	0.261153961	0.27096449
Liechtenstein																																																1.966441816	1.95047731	1.527746917	1.617377881	1.405096204
Sri Lanka	0.228261116	0.229728462	0.245449871	0.239453506	0.208524259	0.238138212	0.232733805	0.251924122	0.270315877	0.352573131	0.2874642	0.251979827	0.275431304	0.281796807	0.220837097	0.214651008	0.204509368	0.209362502	0.24317456	0.264534826	0.231254492	0.271684515	0.296091669	0.31682195	0.248885022	0.249759689	0.229656477	0.248826544	0.21031291	0.207052006	0.227369086	0.241889906	0.297551819	0.285737561	0.308879828	0.325533194	0.385178992	0.410187365	0.416598062	0.452217149	0.535978641	0.555600149	0.58432456	0.577792051	0.632833445	0.616020159	0.603103132	0.616503967	0.602955794	0.644280244	0.64824563	0.72992084
Lower middle income	0.371185547	0.39093726	0.410985935	0.432913203	0.438200954	0.47294253	0.485467815	0.480328409	0.517300872	0.52288927	0.54397082	0.568384833	0.584340584	0.611318912	0.626576465	0.637272079	0.654547822	0.730414194	0.734736808	0.776087214	0.782258049	0.807566517	0.828682183	0.843772258	0.86159423	0.897482923	0.92421361	0.943860311	0.990872677	0.992116083	1.026094429	1.076546186	1.145744141	1.10051385	1.051191084	1.05707538	1.094165051	1.083137351	1.057293424	1.092692399	1.129599745	1.134623452	1.142223189	1.184033782	1.218393221	1.23479977	1.265631308	1.320802478	1.389787612	1.424165246	1.426754417	1.508992665
Low & middle income	0.825413985	0.703927342	0.655839474	0.663135702	0.679963431	0.721271602	0.764560872	0.728351638	0.783526709	0.849996479	0.955848957	1.026799529	1.060282347	1.110823771	1.122240142	1.191047724	1.242363569	1.313937419	1.390878534	1.418794931	1.393503797	1.376895736	1.435168253	1.461116146	1.50739771	1.571779585	1.607834845	1.661452701	1.721013866	1.741867265	1.708273223	1.749329654	1.786231523	1.795638889	1.805565427	1.864526248	1.905309871	1.883948794	1.82991836	1.83760864	1.867306475	1.887002794	1.91708325	2.110970899	2.29453237	2.397181081	2.53543983	2.628246847	2.715562107	2.820472848	2.928909063	3.103174447
Lesotho																																														0.736886788	0.74460882	0.753779806	1.056111113	1.06118278	1.123489371	1.082269608
Lithuania																																	5.985945298	4.750772617	4.746758126	4.46514675	4.367884612	4.290482015	4.563434349	3.885259168	3.4862076	3.722131498	3.837334853	3.781659885	3.947068099	4.211634033	4.371365075	4.564324385	4.598897641	3.925637608	4.319017771	4.537558514
Luxembourg	36.6851833	36.58377756	36.01262666	35.32358531	37.54828986	36.81380392	34.80352506	33.91204645	36.53351794	39.0929363	40.53289639	38.55254205	38.93410271	40.43169639	40.5895226	32.99738125	32.82430121	30.24053709	32.7288616	33.41022885	30.28056845	25.81383257	24.23766363	22.67666333	24.39670435	24.99959095	24.45960826	23.38176129	23.90988084	25.613572	26.19765877	27.43143411	26.95725378	27.14211963	25.29153813	20.35302784	20.37000905	18.92729765	17.32046621	17.85476973	18.88551226	19.93273314	21.1057455	21.93071098	24.5990264	24.82464668	24.01285765	22.96492241	22.38547222	20.87712517	21.6351358	20.8978117
Latvia																																	5.178582111	4.723786228	4.489297992	3.879406742	3.863657008	3.438117254	3.348964054	2.856308477	2.636157209	2.932445222	2.879411196	3.098098957	3.151538008	3.205432466	3.418456092	3.779785259	3.629405756	3.443266443	3.963228139	3.786801437
"Macao SAR, China"	0.299423759	0.397824535	0.526678636	0.563546949	0.649772432	0.638016529	0.693249044	0.726113052	0.711351205	0.687627899	0.818145237	0.89551404	0.908522821	0.884680338	1.06841349	1.196661738	1.028904296	1.263813498	1.709042391	1.704718336	2.14447928	2.122358855	1.855136229	2.510589898	2.132938746	2.475845818	2.834215105	3.011746292	2.870710697	2.95702893	2.874599358	2.9575462	2.873040956	3.085666202	3.275920599	3.119801535	3.492975611	3.640024658	3.738709677	3.602804573	3.786653145	3.850413616	3.434370905	3.408673023	3.766323796	3.924321103	3.401542124	3.131314627	2.638524742	2.792069505	2.242893163	2.133060902
St. Martin (French part)																																																				
Morocco	0.295357988	0.297097241	0.235120748	0.293609742	0.318800881	0.299054366	0.374048587	0.361585777	0.367054548	0.371421755	0.454728485	0.50049448	0.480813176	0.563873271	0.637598341	0.622304688	0.632304872	0.679685172	0.68343732	0.814427613	0.794350032	0.771048006	0.809604185	0.824507062	0.806276363	0.790649621	0.817916527	0.853839456	0.881368217	0.935865846	0.943567905	0.982910745	1.006685186	1.072326574	1.108147816	1.118249213	1.132027843	1.140636752	1.132413418	1.157953905	1.171137629	1.289361626	1.295188033	1.259902656	1.439231055	1.506360785	1.545229558	1.620931736	1.687375568	1.654806038	1.742832779	1.737915547
Monaco																																																				
Moldova																																	5.658816244	4.222846258	3.275561907	3.045274155	3.141359221	1.942777204	1.716679461	1.234733964	0.965214233	1.022913361	1.100182387	1.187528267	1.263730162	1.361666306	1.393071924	1.30813803	1.337336013	1.276290637	1.385659642	1.398821793
Madagascar	0.078382804	0.068094335	0.07398844	0.084212917	0.086046133	0.096613424	0.097901339	0.138895339	0.146498695	0.132919321	0.147766199	0.151879665	0.185133213	0.150219836	0.161421774	0.223628345	0.127410591	0.105468171	0.123284325	0.133181546	0.185728923	0.115518639	0.110956194	0.071306652	0.098900574	0.1083812	0.115036211	0.125664328	0.122370908	0.086393633	0.085435789	0.09030147	0.085217189	0.084686453	0.100956889	0.09758658	0.101694951	0.118742384	0.117520568	0.126134972	0.119012988	0.107283198	0.073839439	0.098664011	0.101772992	0.095231683	0.089405156	0.093705131	0.099740761	0.092499326	0.098983365	0.112992805
Maldives												0.030733772	0.029723114	0.028711918	0.027754651	0.053754929	0.078253261	0.101406893	0.147865884	0.191382066	0.278010134	0.290971349	0.280647117	0.291266212	0.320850468	0.348222906	0.411008595	0.397293397	0.454373022	0.575738965	0.706486239	0.759246696	1.081294872	0.894020661	0.898040816	1.078529412	1.217667939	1.389015152	1.231354244	1.663246429	1.743748252	1.971640411	2.321198653	1.9661875	2.491679487	2.181922118	2.664906907	2.626790831	2.78570442	2.964158333	2.927604905	2.927763926
Middle East & North Africa (all income levels)	0.969101074	0.991749845	1.062633736	1.186992117	1.34401572	1.555255089	1.72223196	1.783211004	2.07038217	2.273612443	2.33719662	2.554997557	2.671692684	3.07587958	3.034209422	2.909790217	3.337140276	3.411680865	3.487588511	3.555716081	3.492803722	3.283800919	3.211454161	3.315536164	3.436935789	3.52371045	3.640591221	3.579598086	3.712758711	3.731408004	3.743830179	3.860460116	4.054214841	4.297786118	4.411878173	4.198479713	4.104478673	3.895202564	4.188882686	4.382512819	4.675950902	4.627212473	4.597701318	4.833553792	5.149238713	5.29201969	5.47158576	5.381823993	5.614544417	5.787677046	5.987226314	5.962865313
Mexico	1.653382289	1.657749804	1.569744418	1.58230541	1.716861446	1.686277724	1.758943777	1.899698633	1.92231424	2.028579029	2.192453299	2.351828302	2.387510374	2.518930113	2.623226578	2.701918878	2.940564503	2.997426827	3.372164663	3.558567727	3.872060646	4.010245136	4.201876427	3.755968705	3.666408698	3.73113507	3.731456738	3.814730901	3.734559364	4.313120483	3.671223269	3.736513261	3.688685	3.63580804	3.756963236	3.476675418	3.550384382	3.666519746	3.754438468	3.778220651	3.720588299	3.795452375	3.711551504	3.797591662	3.803581325	3.967619346	3.99784272	4.055762037	4.126988108	3.857149599	3.752090816	3.876107611
Marshall Islands																															1.007843552	1.058930303	1.113867401	1.245484696	1.305059612	1.29372795	1.28423838	1.276785887	1.341878202	1.267493663	1.476332892	1.545952782	1.616936025	1.618363235	1.690056458	1.620135234	1.760272657	1.899052478	1.895961395	1.962424266	1.958419165	1.954207191
Middle income	0.87642012	0.746797882	0.695776092	0.703472136	0.721096852	0.764476515	0.810146184	0.771494664	0.828681203	0.8986289	1.011950971	1.08757739	1.124701326	1.178136833	1.191173999	1.265955641	1.320764503	1.39871548	1.481585796	1.5111596	1.48420152	1.467435193	1.531462888	1.558706571	1.609415644	1.6791713	1.717975912	1.775479279	1.840405454	1.864144206	1.830252348	1.876148541	1.917987825	1.930222138	1.942897123	2.008655069	2.054332238	2.033274298	1.976695977	1.985345032	2.019628847	2.043815416	2.080633634	2.296402573	2.501598853	2.617242049	2.773098128	2.882285152	2.98134255	3.102174818	3.226961637	3.424407905
"Macedonia, FYR"																																	5.451255998	5.262768433	5.351943727	5.54871147	5.995871936	5.399917231	6.362873581	5.863569979	5.996085586	5.93515682	5.390132429	5.560065173	5.490307313	5.521427935	5.342890985	4.627931191	4.574681817	4.224605133	4.171161094	4.519210141
Mali	0.022989591	0.022047748	0.025894154	0.032346303	0.031981115	0.03556048	0.033834061	0.039200708	0.034254227	0.02752716	0.033902091	0.037613168	0.039965944	0.042788169	0.047792749	0.052609762	0.051696295	0.061730834	0.057971787	0.061672076	0.055340209	0.054747406	0.049643486	0.055425233	0.056726799	0.05197174	0.047926267	0.044513573	0.047012912	0.050228495	0.049717198	0.050316394	0.049904394	0.049795821	0.049239269	0.048687209	0.049258538	0.051571696	0.073025275	0.074115018	0.074356251	0.072849433	0.072257594	0.069767498	0.070254352	0.069745223	0.070805643	0.073290823	0.075281844	0.078108539	0.081476607	0.079956379
Malta	1.044345429	0.901952344	1.018925594	1.273303364	1.552410895	1.483823714	1.314628807	1.671365752	2.072289704	2.145008216	2.193051379	2.180574827	2.776468838	2.669556585	2.464936622	2.193772968	2.494443609	2.616128612	3.014633344	2.890608345	3.231041071	3.586735302	4.028211281	3.01770522	4.126294265	3.563982381	4.340964162	5.386307096	5.79625135	6.189700104	6.150148234	5.801971895	5.653875325	7.319842941	6.627570725	5.741551104	6.031525114	6.723491349	5.682394918	6.186419232	5.413532514	6.325824114	5.806537886	6.476880542	6.415248662	6.683221324	6.351303206	6.698844917	6.252313871	5.796405618	6.316495701	6.034321639
Myanmar	0.126463436	0.118050129	0.128404767	0.114896942	0.12186273	0.113565138	0.114151975	0.143519517	0.113329397	0.121337497	0.169945717	0.183372078	0.171794451	0.140730955	0.156280778	0.149716773	0.156125559	0.161034078	0.156731606	0.151467573	0.160314991	0.159860002	0.155115745	0.156442064	0.17419051	0.174261632	0.172941997	0.124386279	0.101152603	0.10784868	0.101785192	0.098158569	0.11334419	0.122422917	0.141402173	0.155665871	0.160230751	0.163391504	0.173693247	0.190406875	0.211620752	0.181007764	0.189111647	0.200315418	0.250788767	0.232338857	0.250435369	0.249246107	0.176918537	0.202232171	0.173734652	0.200285212
Middle East & North Africa (developing only)	0.860373404	0.842334042	0.850695452	0.905842071	0.995196792	1.141548401	1.320966485	1.30832855	1.622475334	1.610070909	1.653933357	1.717318719	1.752539303	1.978270885	1.990877661	1.980691557	2.288925591	2.315455657	2.394558302	2.425490143	2.195279948	1.980163806	2.058920674	2.225886849	2.331879263	2.357972705	2.338934895	2.414115384	2.523008838	2.528737629	2.471748946	2.551011041	2.592103298	2.658559839	2.783578201	2.839229406	2.811815322	2.719099836	2.984698504	3.169480677	3.13334234	3.171593259	3.132001126	3.296066037	3.437610063	3.585367887	3.643387282	3.624609476	3.788672097	3.841796352	3.882503271	3.878219274
Montenegro																																														3.34904381	3.875533515	3.655836006	4.457679397	2.953556075	4.167664361	4.145547583
